fiscal_year,awarding_agency_id,funding_agency_id,annual_spending
2007,635,39,304531.45
2007,635,41,297980.69
2007,635,44,47775.9
2007,635,48,801530.0
2007,635,95,3084286.43
2007,635,99,17098.78
2007,635,104,9771812.63
2007,635,105,510772.16
2007,635,121,120809.56
2007,635,149,1001937.7
2007,635,168,76851.33
2007,635,176,41140.0
2007,635,183,7367562.49
2007,635,197,284641.8
2007,635,201,10232245.49
2007,635,209,10128923.54
2007,635,215,180672.3
2007,635,228,1440625.94
2007,635,233,59880.0
2007,635,236,81194.1
2007,635,237,273128.11
2007,635,250,15771.89
2007,635,252,64395470.51
2007,635,261,66826.02
2007,635,262,17544988.99
2007,635,267,5470582.32
2007,635,271,236358.1
2007,635,309,141136.02
2007,635,315,112677390.78
2007,635,456,24401396.48
2007,635,491,14820106.39
2007,635,498,7187883.16
2007,635,503,2931955.39
2007,635,539,3148147.19
2007,635,554,852051.44
2007,635,561,1470885.8
2007,635,609,0.0
2007,635,611,275309.46
2007,635,614,52529387.1
2007,635,626,6062281.13
2007,635,633,19995.16
2007,635,635,592893724.02
2007,635,636,2265015.44
2007,635,655,629574.02
2007,635,680,18066.0
2007,635,682,15119313.98
2007,635,686,432.21
2007,635,700,27461919.0
2007,635,731,9892322.04
2007,635,755,154290.55
2007,635,760,32742.42
2007,635,766,110042183.4
2007,635,769,219618.29
2007,635,772,6183054.77
2007,635,782,109029.19
2007,635,802,124043.53
2007,635,803,50684.59
2007,635,806,43732633.83
2007,635,815,20273.76
2007,635,824,20831048.0
2007,635,828,1017918.79
2007,635,831,986096.42
2007,635,882,1113931.72
2007,635,930,1064125.31
2007,635,1142,103300.0
2007,635,1173,14939385.78
2007,635,1174,580927602.46
2007,635,1188,311001126.65
2007,635,1196,713352529.85
2007,635,1205,13652169.53
2007,635,1206,17442949.29
2007,635,1211,637467.0
2007,635,1214,1156957.7
2007,635,1217,83568.67
2007,635,1219,5979348.94
2007,635,1223,577517842.62
2007,635,1227,1928783.32
2007,635,1239,231794.3
2007,635,1437,94107.63
2007,635,1447,9093.0
2007,636,,5544111201.72008
2007,636,28,9064.28
2007,636,41,34898.52
2007,636,42,56290.1
2007,636,44,1410.75
2007,636,47,10028.88
2007,636,103,40120.25
2007,636,175,5601.0
2007,636,188,22810.67
2007,636,209,11040.0
2007,636,234,81502.79
2007,636,252,908868.61
2007,636,255,164818.25
2007,636,261,50733.67
2007,636,266,3908.52
2007,636,267,41127.21
2007,636,315,2721575.19
2007,636,491,794244.73
2007,636,502,3074.48
2007,636,539,261629.25
2007,636,554,11261.11
2007,636,614,33050.0
2007,636,626,22872.11
2007,636,636,89339974.3399999
2007,636,697,3175.43
2007,636,700,652213.66
2007,636,731,9452.16
2007,636,733,17339.91
2007,636,753,147398.4
2007,636,766,17561684.71
2007,636,776,75375.0
2007,636,778,280992.0
2007,636,782,42165.06
2007,636,790,32777.64
2007,636,803,247403.6
2007,636,825,15587.53
2007,636,880,20000.0
2007,636,882,15594.97
2007,636,883,57856.49
2007,636,930,86106.38
2007,636,1068,4747.71
2007,636,1188,4717.47
2007,636,1196,79916.95
2007,636,1205,42905.1
2007,636,1226,9362.0
2007,636,1447,17548.3
2007,638,,25801128.83
2007,638,626,18000.0
2007,655,,577596904.72
2007,655,655,1584275.13
2007,680,,27478350.96
2007,680,680,9018611.76
2007,680,1219,95264.0
2007,687,,400456.51
2007,692,,5408873.61
2007,693,,10273980.85
2007,693,693,4241681.68
2007,694,,4757529.04
2007,694,694,4185987.13
2007,696,,467738.32
2007,697,,13196894.82
2007,699,,723920.62
2007,700,,681396060.349999
2007,700,700,189778056.22
2007,700,766,45860.0
2007,700,772,2943.98
2007,732,,297941715.27
2007,732,731,56947.0
2007,732,732,444272.53
2007,732,765,924447.06
2007,751,,963402843.859999
2007,751,731,10240.0
2007,751,751,100361400.98
2007,753,,141332525.41
2007,753,731,64518.0
2007,753,753,123924562.23
2007,754,,39256565.99
2007,754,731,187894.18
2007,754,754,225896.4
2007,755,,161780235.84
2007,755,1174,745648.13
2007,756,,110816710.1
2007,756,756,0.0
2007,757,,3646088.2
2007,757,757,2518.0
2007,759,,25898984.39
2007,759,759,595450.04
2007,760,,15598689.2
2007,760,760,7203353.28
2007,760,1437,18746088.0
2007,761,,26669674.48
2007,761,761,454286.0
2007,767,,148894947.64
2007,767,767,183372.68
2007,769,,67181632.17
2007,769,769,45674.32
2007,772,,1385174295.59001
2007,772,731,18565.12
2007,772,766,115137.5
2007,772,772,51549118.42
2007,773,,66368339.04
2007,773,773,1836199.66
2007,773,1432,3436.0
2007,776,,468942798.14
2007,776,636,11081.44
2007,776,776,7880387.98
2007,777,,335656990.2
2007,777,777,30683090.14
2007,778,,154944477.15
2007,778,778,8088864.69
2007,779,,121515827.23
2007,779,469,193209.0
2007,779,779,7518728.06
2007,782,,1351522926.21
2007,782,89,1243.0
2007,782,767,2767.56
2007,782,782,50805863.91
2007,782,1437,0.0
2007,782,1445,3777.83
2007,782,1446,5000.0
2007,782,1447,13000.0
2007,782,1448,35080.9
2007,801,,2906959460.59
2007,801,801,29644674.09
2007,803,,549194263.86
2007,803,803,0.0
2007,811,,103832597.0
2007,811,811,342841242.28
2007,811,816,112728795.0
2007,823,,104531895.22
2007,823,806,78657.89
2007,824,,65900612.51
2007,824,824,91601089.2299999
2007,825,,229629616.7
2007,825,123,2256.0
2007,825,709,21367.27
2007,825,806,4704427.22
2007,825,825,38602091.63
2007,825,828,400641.02
2007,825,830,4755264.34
2007,825,836,14324837.65
2007,827,,94164638.12
2007,827,827,3367273.02
2007,828,,335738795.300001
2007,828,183,3667.46
2007,828,709,124791.25
2007,828,806,16703.0
2007,828,821,100161.77
2007,828,823,46578.0
2007,828,827,98939.0
2007,828,828,160845463.96
2007,828,829,60532.5
2007,828,830,565525.0
2007,828,832,14000.0
2007,828,836,404353.91
2007,829,,8953103.42
2007,829,829,22688720.9
2007,830,,1468451102.69
2007,830,48,4595.03
2007,830,105,1111069.0
2007,830,205,508412.0
2007,830,633,10176.0
2007,830,806,918353.36
2007,830,821,769021.0
2007,830,826,9525.0
2007,830,828,92595.76
2007,830,830,923440364.89
2007,831,,1197082902.11
2007,831,103,3600.0
2007,831,186,51210.0
2007,831,806,55563186.7
2007,831,825,915575.0
2007,831,831,96746788.25
2007,831,837,239963.86
2007,836,,8654587.84
2007,836,809,220800.0
2007,840,,288658647.57
2007,840,806,893009.29
2007,840,827,655000.0
2007,840,836,826520.0
2007,840,837,58713.6
2007,840,840,146721635.76
2007,848,,8013718.0
2007,862,,1508867345.14
2007,862,862,1707195907.95
2007,862,864,198201.16
2007,878,,3581019642.0
2007,882,,317719147.17
2007,882,882,18132709.56
2007,882,900,100000.0
2007,891,,16216887.0
2007,896,,11453888258.0
2007,896,896,20940115.01
2007,900,,43959323157.0
2007,900,900,929612763.2
2007,901,,19434780208.0
2007,901,901,44375127.0
2007,903,,45936044.0
2007,907,,116491921.0
2007,909,,2748700.87
2007,925,,59020775.05
2007,925,925,167999.84
2007,930,,3446096305.04998
2007,930,930,1307640770.74
2007,998,,8301755.0
2007,1067,,4123719.55
2007,1068,,8143350271.9
2007,1068,153,445.0
2007,1068,555,32310.0
2007,1068,1068,240528632.28
2007,1068,1433,288267.42
2007,1069,,346118478.0
2007,1081,,1880632282.0
2007,1082,,2431269.0
2007,1083,,1072029599.0
2007,1085,,2915033634.0
2007,1086,,10745820679.0
2007,1088,,9511539.0
2007,1090,,1634837010.0
2007,1092,,1189407609.0
2007,1093,,242476790.0
2007,1098,,1164859161.0
2007,1099,,12749802837.0
2007,1101,,400240265.0
2007,1103,,611885487.0
2007,1104,,90232576.0
2007,1105,,619205686.0
2007,1121,,17572500.0
2007,1122,,106998210.0
2007,1123,,244467603.0
2007,1124,,56140920.0
2007,1126,,1030797.16
2007,1128,,4828167.25
2007,1129,,25482991.28
2007,1130,,4793198.57
2007,1130,1130,144792.59
2007,1135,,570203.95
2007,1137,,1907207.29
2007,1138,,2040866.13
2007,1138,1138,47830.0
2007,1139,,88290.0
2007,1142,,1217846.17
2007,1150,1150,329086.1
2007,1154,,1718612974.94
2007,1154,1154,935192.03
2007,1163,,38891485.24
2007,1163,1163,136706.07
2007,1166,,39226218.61
2007,1170,,12806130.88
2007,1171,,6993207.12
2007,1173,,113254870.0
2007,1174,,835559432.0
2007,1174,1,41798088.01
2007,1174,2,772224.0
2007,1174,7,583916.0
2007,1174,11,3239.0
2007,1174,40,141739.0
2007,1174,48,2006078.0
2007,1174,95,484498.0
2007,1174,105,466598.0
2007,1174,106,7682.0
2007,1174,153,339695.0
2007,1174,176,38172.0
2007,1174,196,298353.81
2007,1174,198,768000.0
2007,1174,233,49551.0
2007,1174,252,13100641.0
2007,1174,262,20750289.0
2007,1174,271,50587.0
2007,1174,309,271361.0
2007,1174,315,4873398.0
2007,1174,487,583581.0
2007,1174,503,378151935.04
2007,1174,539,86108.0
2007,1174,554,45000.0
2007,1174,614,181373.0
2007,1174,623,4900.0
2007,1174,636,288717.0
2007,1174,709,23317.0
2007,1174,712,935.34
2007,1174,766,1610888.56
2007,1174,772,13315857.0
2007,1174,776,2122581.0
2007,1174,777,483420.0
2007,1174,802,86761.0
2007,1174,824,63063.0
2007,1174,830,4984.0
2007,1174,862,201070.0
2007,1174,882,0.0
2007,1174,925,408900.98
2007,1174,930,442369.0
2007,1174,932,6637480.0
2007,1174,1068,82123.56
2007,1174,1072,60000.0
2007,1174,1074,200545.0
2007,1174,1163,130690.0
2007,1174,1166,957723.0
2007,1174,1173,108337802.01
2007,1174,1174,22906947085.7801
2007,1174,1188,359910872.09
2007,1174,1196,414827119.44
2007,1174,1205,2617830.91
2007,1174,1206,5159853.0
2007,1174,1209,29088778.32
2007,1174,1211,135565164.0
2007,1174,1212,9978.0
2007,1174,1214,376753.0
2007,1174,1216,1201671.0
2007,1174,1217,10972695.64
2007,1174,1219,86329853.26
2007,1174,1220,5242134.0
2007,1174,1222,82892.0
2007,1174,1223,441248905.3
2007,1174,1226,9633.0
2007,1174,1228,1388777.22
2007,1174,1231,31181066.44
2007,1174,1234,2620116.0
2007,1174,1235,2264310.0
2007,1174,1239,11440608.0
2007,1174,1432,34240.0
2007,1174,1439,4634.0
2007,1178,,-1755.0
2007,1188,,3394244605.0
2007,1188,1,3750356.0
2007,1188,7,228000.0
2007,1188,176,15249.0
2007,1188,184,2684033.0
2007,1188,252,69134575.42
2007,1188,261,181576.0
2007,1188,262,79664.0
2007,1188,263,1153844.0
2007,1188,265,66309.0
2007,1188,315,193626.0
2007,1188,457,14038.0
2007,1188,467,1607524.0
2007,1188,468,50698.0
2007,1188,494,12312505.0
2007,1188,503,989315.0
2007,1188,555,322925.0
2007,1188,561,43122.0
2007,1188,610,3811.0
2007,1188,614,20976014.65
2007,1188,623,4328716.0
2007,1188,649,123878.0
2007,1188,683,3835.0
2007,1188,700,10996855.0
2007,1188,731,367037.23
2007,1188,751,29736.0
2007,1188,754,5500.0
2007,1188,766,6641638.0
2007,1188,772,3042414.0
2007,1188,778,20520833.0
2007,1188,862,18756.0
2007,1188,930,75504.0
2007,1188,1173,466715189.35
2007,1188,1174,232897100.21
2007,1188,1188,45411759489.3
2007,1188,1196,793851521.45
2007,1188,1205,3366322717.46
2007,1188,1206,41814464.9
2007,1188,1208,1203448.0
2007,1188,1209,396500.0
2007,1188,1210,2914185.0
2007,1188,1211,3714931.0
2007,1188,1212,152398.0
2007,1188,1213,4681837.0
2007,1188,1216,2932038.0
2007,1188,1217,7516745.19
2007,1188,1218,6444.0
2007,1188,1219,10397391.31
2007,1188,1220,6678509.75
2007,1188,1222,16364987.0
2007,1188,1223,361949616.99
2007,1188,1226,5379581.5
2007,1188,1227,0.0
2007,1188,1228,1261937.0
2007,1188,1231,22581379.89
2007,1188,1234,6097949.0
2007,1188,1235,3241241.0
2007,1188,1239,306303045.42
2007,1188,1242,1192876.0
2007,1188,1437,466935800.07
2007,1188,1439,251534791.0
2007,1188,1447,16274371.4
2007,1188,1451,43126.0
2007,1196,,494244002.0
2007,1196,7,284167.0
2007,1196,168,5046.0
2007,1196,195,8862.0
2007,1196,261,2025293.0
2007,1196,315,42896.0
2007,1196,482,357363.0
2007,1196,503,74415.0
2007,1196,560,895.0
2007,1196,614,6969.0
2007,1196,766,1297876.81
2007,1196,772,2056671.0
2007,1196,802,3714712.0
2007,1196,960,14165.0
2007,1196,1173,1933214307.13
2007,1196,1174,200621180.12
2007,1196,1188,42282009.26
2007,1196,1196,26676545834.44
2007,1196,1206,1608643.31
2007,1196,1208,914456.69
2007,1196,1209,4357175.33
2007,1196,1212,396112204.01
2007,1196,1216,28782816.27
2007,1196,1217,18918692.56
2007,1196,1219,14242869.99
2007,1196,1223,226765822.77
2007,1196,1231,50766745.08
2007,1196,1235,11262542.0
2007,1196,1437,9044.0
2007,1205,,15036689.0
2007,1208,,10884563.0
2007,1208,1208,316321976.24
2007,1209,,10216493.0
2007,1209,1174,129037457.19
2007,1209,1188,17345223.98
2007,1209,1196,20705085.73
2007,1209,1208,200533.0
2007,1209,1209,35440836.61
2007,1209,1210,498962.0
2007,1209,1219,306566.0
2007,1209,1235,45920.0
2007,1210,,15490000.0
2007,1210,195,936996.0
2007,1210,1173,70990.0
2007,1210,1174,2977628.0
2007,1210,1188,10379840.0
2007,1210,1196,14523210.0
2007,1210,1210,92407239.0
2007,1210,1216,926155.0
2007,1210,1219,2694745.0
2007,1211,1211,3685918.0
2007,1212,1174,1434148.94
2007,1212,1188,543700.0
2007,1212,1196,634315.0
2007,1212,1212,29194551.86
2007,1214,,26393967.0
2007,1215,,15859144.0
2007,1216,,161676297.0
2007,1216,1216,185784159.99
2007,1217,69,5386577.0
2007,1217,183,537223.86
2007,1217,227,86680.0
2007,1217,252,1697.28
2007,1217,261,14790010.0
2007,1217,262,370284.42
2007,1217,271,111469.0
2007,1217,503,71460.0
2007,1217,636,1542716.54
2007,1217,697,-62281.74
2007,1217,709,315233.0
2007,1217,733,46180.0
2007,1217,751,19832920.34
2007,1217,755,3792.0
2007,1217,758,2443601.0
2007,1217,766,33865931.0
2007,1217,772,5195925.42
2007,1217,806,8039866.0
2007,1217,1173,306729448.85
2007,1217,1174,66046333.42
2007,1217,1188,272132273.52
2007,1217,1196,120185725.31
2007,1217,1206,6781588.01
2007,1217,1209,40179.42
2007,1217,1211,782017.0
2007,1217,1212,488905.05
2007,1217,1213,2729782.0
2007,1217,1216,3432.0
2007,1217,1217,1091614636.41
2007,1217,1219,2014575.26
2007,1217,1220,144.45
2007,1217,1222,24221138.86
2007,1217,1223,41541380.15
2007,1217,1226,1199395.0
2007,1217,1227,6758.0
2007,1217,1228,783909.06
2007,1217,1231,8052848.46
2007,1217,1234,12345434.56
2007,1217,1235,5948872.0
2007,1217,1239,22626728.17
2007,1217,1242,3102189.73
2007,1217,1437,679461.0
2007,1219,,6712186.0
2007,1219,7,20500.0
2007,1219,10,38240202.53
2007,1219,149,178546.0
2007,1219,175,105816.5
2007,1219,176,1500.0
2007,1219,209,20591.9
2007,1219,633,4529509.02
2007,1219,636,3000.0
2007,1219,830,2963943.61
2007,1219,862,116801392.38
2007,1219,1173,6109692.71
2007,1219,1174,146562793.79
2007,1219,1188,47805234.61
2007,1219,1196,63135864.3
2007,1219,1217,1613205.44
2007,1219,1219,28089828066.5599
2007,1220,1220,16240397.57
2007,1222,1222,5616910574.92999
2007,1223,1173,8998421.0
2007,1223,1213,5724200.6
2007,1223,1218,44933.04
2007,1223,1223,339403808.65
2007,1227,1173,10860503.0
2007,1227,1227,55358851.0
2007,1228,1228,104272430.29
2007,1231,1173,40942192.0
2007,1231,1223,61249.0
2007,1231,1231,95656923.74
2007,1233,930,213183.0
2007,1233,1173,299164.78
2007,1233,1233,22093004.03
2007,1234,261,0.0
2007,1234,1209,27643830.0
2007,1234,1223,189540.0
2007,1234,1234,404258844.92
2007,1235,1173,103840.0
2007,1235,1188,69863.0
2007,1235,1196,26922309.0
2007,1235,1235,588423464.56
2007,1239,1239,2915479410.65
2007,1423,,249225774.0
2008,13,13,0.0
2008,48,,6292149.95
2008,48,48,25859.55
2008,48,50,56198.33
2008,48,51,3325582.66
2008,48,52,6685656.92
2008,48,53,1548402.44
2008,48,55,235689.47
2008,48,56,128258.0
2008,48,57,1771295.45
2008,48,59,39753.98
2008,48,63,799179.2
2008,48,64,5019.36
2008,48,73,77600.0
2008,67,,71875364.0
2008,67,67,809782.57
2008,89,,15556335.12
2008,89,89,3538816.89
2008,90,,5727472.31
2008,90,90,199495.0
2008,99,,1871698.12
2008,99,99,134693.64
2008,100,,15678774.52
2008,100,98,662051.37
2008,100,100,17490898.27
2008,100,102,978723.01
2008,100,104,18121271.05
2008,100,126,466013.87
2008,100,128,239248.77
2008,100,129,79528.47
2008,100,130,103654314.57
2008,100,131,19995.6
2008,100,132,34488.62
2008,100,133,164309.12
2008,100,135,1783555.35
2008,100,136,5121763.29
2008,100,138,306983.94
2008,100,146,100255.69
2008,128,,28000.0
2008,149,,963218995.839999
2008,149,95,94382.11
2008,149,103,10000.0
2008,149,149,90554255.5599999
2008,149,237,10486.0
2008,150,,78125614.85
2008,150,95,117955.0
2008,150,150,5776330.59
2008,153,,1144323842.22
2008,153,103,15170.85
2008,153,153,2287322.94
2008,153,154,249071096.56
2008,153,155,348730.64
2008,153,163,422521159.990001
2008,153,801,22286167.5
2008,154,,0.0
2008,155,,235149184.0
2008,157,,-28259738.07
2008,157,157,-155209.66
2008,158,,85832017.84
2008,158,158,352534.58
2008,159,,14137946.21
2008,159,159,0.0
2008,163,,19624145.86
2008,163,163,155197.66
2008,166,,115664512.57
2008,166,166,21304.49
2008,168,,211086453.049999
2008,168,168,8227759.64
2008,168,169,2255508.79
2008,168,170,2512917.8
2008,168,171,6228449.21
2008,169,,25140.0
2008,170,,132254.0
2008,175,,49070687.59
2008,175,163,294216017.45
2008,175,175,689736604.19
2008,176,,310638101.0
2008,176,175,10406604.07
2008,176,176,24578335.57
2008,176,177,1001340.39
2008,184,,18643626.28
2008,184,184,16067608.31
2008,193,,429492141.180001
2008,193,193,18821214.15
2008,194,,289034500.0
2008,195,,530529019.69
2008,195,183,258996.04
2008,195,192,63345.17
2008,195,194,354102.03
2008,195,195,46595962.97
2008,195,196,363767.16
2008,195,201,23634.0
2008,195,203,557728.5
2008,196,,102000.0
2008,197,,121696909.88
2008,197,197,3419486.47
2008,197,198,5599324.51
2008,200,,160852823.34
2008,200,200,10151321.25
2008,213,213,668008.27
2008,214,,240007866.1
2008,214,10,367500.19
2008,214,33,5557757.32
2008,214,48,1178802.64
2008,214,51,66456.37
2008,214,69,102247.98
2008,214,88,2925.0
2008,214,95,4660996.43
2008,214,100,1029778.5
2008,214,104,88600.2
2008,214,110,23436449.92
2008,214,130,843436.22
2008,214,133,208623.21
2008,214,149,153183.45
2008,214,153,308343.91
2008,214,155,2246231.25
2008,214,175,84788.7
2008,214,183,19179.67
2008,214,184,172752.3
2008,214,192,164174.52
2008,214,194,29066.45
2008,214,195,5396246.34
2008,214,209,220771.55
2008,214,211,176039.0
2008,214,212,1253266.7
2008,214,214,108204745.29
2008,214,218,20834706.82
2008,214,221,175000.0
2008,214,223,13860269.83
2008,214,227,1564443.2
2008,214,228,262785.0
2008,214,233,60206.85
2008,214,234,11767054.81
2008,214,236,285668.96
2008,214,237,1218747.52
2008,214,239,881463.0
2008,214,240,9140.65
2008,214,252,95857.77
2008,214,253,187929.87
2008,214,262,1451574.63
2008,214,315,4083858.81
2008,214,363,33638.13
2008,214,457,294874.11
2008,214,470,1050384.6
2008,214,491,10703111.5
2008,214,503,83160.0
2008,214,539,190076.68
2008,214,554,12924.45
2008,214,614,527641.22
2008,214,700,73343.29
2008,214,731,214178.38
2008,214,751,2348097.85
2008,214,755,16758.26
2008,214,759,1728774.48
2008,214,766,30026158.64
2008,214,767,0.0
2008,214,772,20807097.37
2008,214,773,4396689.2
2008,214,777,781116.63
2008,214,778,1500000.0
2008,214,782,10678512.99
2008,214,783,5728749.12
2008,214,786,861211.95
2008,214,787,15997460.64
2008,214,801,87203.27
2008,214,802,180897.25
2008,214,806,6077297.98
2008,214,808,169690.0
2008,214,809,77784.0
2008,214,810,24102.25
2008,214,814,75092.0
2008,214,818,40960.91
2008,214,824,1881495.1
2008,214,827,67976.53
2008,214,830,61888984.98
2008,214,831,129803.8
2008,214,832,756794.33
2008,214,836,1207225.8
2008,214,848,16066967.52
2008,214,862,3847995.48
2008,214,882,3365646.42
2008,214,930,599153.21
2008,214,1129,455047.48
2008,214,1139,78626.85
2008,214,1144,7835.06
2008,214,1173,62756234.79
2008,214,1174,140696752.93
2008,214,1188,163467082.38
2008,214,1196,170005386.42
2008,214,1205,144929.51
2008,214,1206,3079810.31
2008,214,1211,1849081.39
2008,214,1213,3259913.75
2008,214,1214,0.0
2008,214,1216,35587226.69
2008,214,1217,806159.16
2008,214,1218,20000.0
2008,214,1219,8479883.53
2008,214,1222,12857.0
2008,214,1223,1288909.39
2008,214,1226,1367731.55
2008,214,1231,15056681.58
2008,214,1234,38474.32
2008,214,1239,5890987.43
2008,214,1242,15116.39
2008,214,1437,4109621.24
2008,227,,303617772.61
2008,227,227,41121464.15
2008,228,,260392497.52
2008,228,228,67008876.96
2008,233,,168254558.92
2008,233,209,0.0
2008,233,233,41137034.88
2008,234,,19096694.85
2008,234,234,28300113.55
2008,236,,9492599.88999999
2008,236,236,105584.64
2008,237,,534344509.82
2008,237,237,29889562.23
2008,237,456,16549.38
2008,239,,306398769.140001
2008,239,209,113903.5
2008,239,239,14655101.76
2008,240,,155124193.07
2008,240,240,11415993.56
2008,253,,844402428.44
2008,253,252,6902787.17
2008,253,253,13380325.54
2008,253,261,271971300.0
2008,255,,390176697.52
2008,255,255,2287848.66
2008,259,,1647849013.19001
2008,259,259,206589682.81
2008,261,,201652543.5
2008,261,252,227272.0
